Sexo;Edad;Provincias;Periodo;Total
Hombres;70 años;Total Nacional;1 de enero de 2012;162.813
Hombres;70 años;Total Nacional;1 de enero de 2011;199.862
Hombres;70 años;Total Nacional;1 de enero de 2010;132.565
Hombres;70 años;Total Nacional;1 de enero de 2009;152.458
Hombres;70 años;Total Nacional;1 de enero de 2008;171.485
Hombres;70 años;Total Nacional;1 de enero de 2007;186.987
Hombres;70 años;Total Nacional;1 de enero de 2006;184.065
Hombres;70 años;Total Nacional;1 de enero de 2005;183.503
Hombres;70 años;Total Nacional;1 de enero de 2004;189.794
Hombres;70 años;Total Nacional;1 de enero de 2003;188.207
Hombres;70 años;Total Nacional;1 de enero de 2002;181.101
Hombres;70 años;Total Nacional;1 de enero de 2001;181.683
Hombres;70 años;Total Nacional;1 de enero de 2000;173.210
Hombres;70 años;Total Nacional;1 de enero de 1999;173.176
Hombres;70 años;Total Nacional;1 de enero de 1998;164.014
Hombres;70 años;Total Nacional;1 de enero de 1997;167.288
Hombres;70 años;Total Nacional;1 de enero de 1996;159.683
Hombres;70 años;Total Nacional;1 de enero de 1995;158.399
Hombres;70 años;Total Nacional;1 de enero de 1994;156.621
Hombres;70 años;Total Nacional;1 de enero de 1993;154.384
Hombres;70 años;Total Nacional;1 de enero de 1992;149.567
Hombres;70 años;Total Nacional;1 de enero de 1991;135.936
Hombres;70 años;Total Nacional;1 de enero de 1990;117.796
Hombres;70 años;Total Nacional;1 de enero de 1989;116.413
Hombres;70 años;Total Nacional;1 de enero de 1988;112.166
Hombres;70 años;Total Nacional;1 de enero de 1987;111.600
Hombres;70 años;Total Nacional;1 de enero de 1986;114.447
Hombres;70 años;Total Nacional;1 de enero de 1985;115.860
Hombres;70 años;Total Nacional;1 de enero de 1984;115.490
Hombres;70 años;Total Nacional;1 de enero de 1983;116.964
Hombres;70 años;Total Nacional;1 de enero de 1982;114.230
Hombres;70 años;Total Nacional;1 de enero de 1981;116.024
Hombres;70 años;Total Nacional;1 de enero de 1980;111.267
Hombres;71 años;Total Nacional;1 de enero de 2020;225.144
Hombres;71 años;Total Nacional;1 de enero de 2019;206.465
Hombres;71 años;Total Nacional;1 de enero de 2018;197.015
Hombres;71 años;Total Nacional;1 de enero de 2017;207.337
Hombres;71 años;Total Nacional;1 de enero de 2016;198.731
Hombres;71 años;Total Nacional;1 de enero de 2015;196.903
Hombres;71 años;Total Nacional;1 de enero de 2014;171.767
Hombres;71 años;Total Nacional;1 de enero de 2013;159.559
Hombres;71 años;Total Nacional;1 de enero de 2012;196.203
Hombres;71 años;Total Nacional;1 de enero de 2011;130.003
Hombres;71 años;Total Nacional;1 de enero de 2010;149.571
Hombres;71 años;Total Nacional;1 de enero de 2009;168.127
Hombres;71 años;Total Nacional;1 de enero de 2008;183.253
Hombres;71 años;Total Nacional;1 de enero de 2007;180.441
Hombres;71 años;Total Nacional;1 de enero de 2006;179.748
Hombres;71 años;Total Nacional;1 de enero de 2005;185.757
Hombres;71 años;Total Nacional;1 de enero de 2004;184.169
Hombres;71 años;Total Nacional;1 de enero de 2003;176.994
Hombres;71 años;Total Nacional;1 de enero de 2002;177.190
Hombres;71 años;Total Nacional;1 de enero de 2001;168.907
Hombres;71 años;Total Nacional;1 de enero de 2000;168.618
Hombres;71 años;Total Nacional;1 de enero de 1999;159.568
Hombres;71 años;Total Nacional;1 de enero de 1998;162.564
Hombres;71 años;Total Nacional;1 de enero de 1997;154.910
Hombres;71 años;Total Nacional;1 de enero de 1996;153.657
Hombres;71 años;Total Nacional;1 de enero de 1995;151.905
Hombres;71 años;Total Nacional;1 de enero de 1994;149.562
Hombres;71 años;Total Nacional;1 de enero de 1993;144.717
Hombres;71 años;Total Nacional;1 de enero de 1992;131.428
Hombres;71 años;Total Nacional;1 de enero de 1991;113.981
Hombres;71 años;Total Nacional;1 de enero de 1990;112.635
Hombres;71 años;Total Nacional;1 de enero de 1989;108.506
Hombres;71 años;Total Nacional;1 de enero de 1988;107.877
Hombres;71 años;Total Nacional;1 de enero de 1987;110.465
Hombres;71 años;Total Nacional;1 de enero de 1986;111.690
Hombres;71 años;Total Nacional;1 de enero de 1985;111.477
Hombres;71 años;Total Nacional;1 de enero de 1984;112.679
Hombres;71 años;Total Nacional;1 de enero de 1983;110.173
Hombres;71 años;Total Nacional;1 de enero de 1982;111.498
Hombres;71 años;Total Nacional;1 de enero de 1981;107.176
Hombres;71 años;Total Nacional;1 de enero de 1980;108.713
Hombres;72 años;Total Nacional;1 de enero de 2020;202.578
Hombres;72 años;Total Nacional;1 de enero de 2019;193.042
Hombres;72 años;Total Nacional;1 de enero de 2018;202.834
Hombres;72 años;Total Nacional;1 de enero de 2017;194.500
Hombres;72 años;Total Nacional;1 de enero de 2016;192.717
Hombres;72 años;Total Nacional;1 de enero de 2015;168.051
Hombres;72 años;Total Nacional;1 de enero de 2014;156.014
Hombres;72 años;Total Nacional;1 de enero de 2013;191.827
Hombres;72 años;Total Nacional;1 de enero de 2012;127.207
Hombres;72 años;Total Nacional;1 de enero de 2011;146.257
Hombres;72 años;Total Nacional;1 de enero de 2010;164.456
Hombres;72 años;Total Nacional;1 de enero de 2009;179.074
Hombres;72 años;Total Nacional;1 de enero de 2008;176.514
Hombres;72 años;Total Nacional;1 de enero de 2007;175.764
Hombres;72 años;Total Nacional;1 de enero de 2006;181.277
Hombres;72 años;Total Nacional;1 de enero de 2005;179.897
Hombres;72 años;Total Nacional;1 de enero de 2004;172.554
Hombres;72 años;Total Nacional;1 de enero de 2003;172.866
Hombres;72 años;Total Nacional;1 de enero de 2002;164.547
Hombres;72 años;Total Nacional;1 de enero de 2001;163.783
Hombres;72 años;Total Nacional;1 de enero de 2000;154.731
Hombres;72 años;Total Nacional;1 de enero de 1999;157.421
Hombres;72 años;Total Nacional;1 de enero de 1998;150.085
Hombres;72 años;Total Nacional;1 de enero de 1997;148.667
Hombres;72 años;Total Nacional;1 de enero de 1996;146.767
Hombres;72 años;Total Nacional;1 de enero de 1995;144.440
Hombres;72 años;Total Nacional;1 de enero de 1994;139.649
Hombres;72 años;Total Nacional;1 de enero de 1993;126.782
Hombres;72 años;Total Nacional;1 de enero de 1992;109.876
Hombres;72 años;Total Nacional;1 de enero de 1991;108.600
Hombres;72 años;Total Nacional;1 de enero de 1990;104.807
Hombres;72 años;Total Nacional;1 de enero de 1989;103.903
Hombres;72 años;Total Nacional;1 de enero de 1988;106.272
Hombres;72 años;Total Nacional;1 de enero de 1987;107.419
Hombres;72 años;Total Nacional;1 de enero de 1986;106.980
Hombres;72 años;Total Nacional;1 de enero de 1985;108.172
Hombres;72 años;Total Nacional;1 de enero de 1984;105.854
Hombres;72 años;Total Nacional;1 de enero de 1983;106.954
Hombres;72 años;Total Nacional;1 de enero de 1982;102.876
Hombres;72 años;Total Nacional;1 de enero de 1981;104.476
Hombres;72 años;Total Nacional;1 de enero de 1980;100.440
Hombres;73 años;Total Nacional;1 de enero de 2020;189.134
Hombres;73 años;Total Nacional;1 de enero de 2019;198.342
Hombres;73 años;Total Nacional;1 de enero de 2018;189.869
Hombres;73 años;Total Nacional;1 de enero de 2017;188.105
Hombres;73 años;Total Nacional;1 de enero de 2016;164.052
Hombres;73 años;Total Nacional;1 de enero de 2015;152.368
Hombres;73 años;Total Nacional;1 de enero de 2014;187.190
Hombres;73 años;Total Nacional;1 de enero de 2013;124.084
Hombres;73 años;Total Nacional;1 de enero de 2012;142.785
Hombres;73 años;Total Nacional;1 de enero de 2011;160.537
Hombres;73 años;Total Nacional;1 de enero de 2010;174.653
Hombres;73 años;Total Nacional;1 de enero de 2009;172.171
Hombres;73 años;Total Nacional;1 de enero de 2008;171.276
Hombres;73 años;Total Nacional;1 de enero de 2007;176.770
Hombres;73 años;Total Nacional;1 de enero de 2006;175.168
Hombres;73 años;Total Nacional;1 de enero de 2005;167.944
Hombres;73 años;Total Nacional;1 de enero de 2004;167.957
Hombres;73 años;Total Nacional;1 de enero de 2003;159.826
Hombres;73 años;Total Nacional;1 de enero de 2002;158.868
Hombres;73 años;Total Nacional;1 de enero de 2001;149.754
Hombres;73 años;Total Nacional;1 de enero de 2000;151.910
Hombres;73 años;Total Nacional;1 de enero de 1999;144.809
Hombres;73 años;Total Nacional;1 de enero de 1998;143.482
Hombres;73 años;Total Nacional;1 de enero de 1997;141.470
Hombres;73 años;Total Nacional;1 de enero de 1996;139.179
Hombres;73 años;Total Nacional;1 de enero de 1995;134.535
Hombres;73 años;Total Nacional;1 de enero de 1994;121.734
Hombres;73 años;Total Nacional;1 de enero de 1993;105.706
Hombres;73 años;Total Nacional;1 de enero de 1992;104.134
Hombres;73 años;Total Nacional;1 de enero de 1991;100.624
Hombres;73 años;Total Nacional;1 de enero de 1990;99.763
Hombres;73 años;Total Nacional;1 de enero de 1989;101.921
Hombres;73 años;Total Nacional;1 de enero de 1988;102.908
Hombres;73 años;Total Nacional;1 de enero de 1987;102.343
Hombres;73 años;Total Nacional;1 de enero de 1986;103.314
Hombres;73 años;Total Nacional;1 de enero de 1985;101.086
Hombres;73 años;Total Nacional;1 de enero de 1984;102.084
Hombres;73 años;Total Nacional;1 de enero de 1983;98.305
Hombres;73 años;Total Nacional;1 de enero de 1982;99.631
Hombres;73 años;Total Nacional;1 de enero de 1981;95.971
Hombres;73 años;Total Nacional;1 de enero de 1980;91.093
Hombres;74 años;Total Nacional;1 de enero de 2020;193.657
Hombres;74 años;Total Nacional;1 de enero de 2019;185.210
Hombres;74 años;Total Nacional;1 de enero de 2018;183.153
Hombres;74 años;Total Nacional;1 de enero de 2017;159.818
Hombres;74 años;Total Nacional;1 de enero de 2016;148.460
Hombres;74 años;Total Nacional;1 de enero de 2015;182.266
Hombres;74 años;Total Nacional;1 de enero de 2014;120.562
Hombres;74 años;Total Nacional;1 de enero de 2013;138.724
Hombres;74 años;Total Nacional;1 de enero de 2012;156.320
Hombres;74 años;Total Nacional;1 de enero de 2011;169.897
Hombres;74 años;Total Nacional;1 de enero de 2010;167.433
Hombres;74 años;Total Nacional;1 de enero de 2009;166.657
Hombres;74 años;Total Nacional;1 de enero de 2008;171.663
Hombres;74 años;Total Nacional;1 de enero de 2007;170.287
Hombres;74 años;Total Nacional;1 de enero de 2006;162.795
Hombres;74 años;Total Nacional;1 de enero de 2005;162.920
Hombres;74 años;Total Nacional;1 de enero de 2004;154.609
Hombres;74 años;Total Nacional;1 de enero de 2003;153.652
Hombres;74 años;Total Nacional;1 de enero de 2002;144.808
Hombres;74 años;Total Nacional;1 de enero de 2001;146.451
Hombres;74 años;Total Nacional;1 de enero de 2000;139.083
Hombres;74 años;Total Nacional;1 de enero de 1999;137.862
Hombres;74 años;Total Nacional;1 de enero de 1998;135.897
Hombres;74 años;Total Nacional;1 de enero de 1997;133.527
Hombres;74 años;Total Nacional;1 de enero de 1996;129.015
Hombres;74 años;Total Nacional;1 de enero de 1995;116.656
Hombres;74 años;Total Nacional;1 de enero de 1994;101.121
Hombres;74 años;Total Nacional;1 de enero de 1993;99.647
Hombres;74 años;Total Nacional;1 de enero de 1992;96.190
Hombres;74 años;Total Nacional;1 de enero de 1991;95.382
Hombres;74 años;Total Nacional;1 de enero de 1990;97.327
Hombres;74 años;Total Nacional;1 de enero de 1989;98.239
Hombres;74 años;Total Nacional;1 de enero de 1988;97.760
Hombres;74 años;Total Nacional;1 de enero de 1987;98.550
Hombres;74 años;Total Nacional;1 de enero de 1986;96.113
Hombres;74 años;Total Nacional;1 de enero de 1985;96.987
Hombres;74 años;Total Nacional;1 de enero de 1984;93.510
Hombres;74 años;Total Nacional;1 de enero de 1983;94.708
Hombres;74 años;Total Nacional;1 de enero de 1982;91.154
Hombres;74 años;Total Nacional;1 de enero de 1981;86.376
Hombres;74 años;Total Nacional;1 de enero de 1980;87.520
Hombres;75 años;Total Nacional;1 de enero de 2020;180.447
Hombres;75 años;Total Nacional;1 de enero de 2019;178.191
Hombres;75 años;Total Nacional;1 de enero de 2018;155.237
Hombres;75 años;Total Nacional;1 de enero de 2017;144.097
Hombres;75 años;Total Nacional;1 de enero de 2016;176.963
Hombres;75 años;Total Nacional;1 de enero de 2015;116.964
Hombres;75 años;Total Nacional;1 de enero de 2014;134.275
Hombres;75 años;Total Nacional;1 de enero de 2013;151.445
Hombres;75 años;Total Nacional;1 de enero de 2012;164.892
Hombres;75 años;Total Nacional;1 de enero de 2011;162.443
Hombres;75 años;Total Nacional;1 de enero de 2010;161.494
Hombres;75 años;Total Nacional;1 de enero de 2009;166.119
Hombres;75 años;Total Nacional;1 de enero de 2008;164.687
Hombres;75 años;Total Nacional;1 de enero de 2007;157.644
Hombres;75 años;Total Nacional;1 de enero de 2006;157.216
Hombres;75 años;Total Nacional;1 de enero de 2005;149.459
Hombres;75 años;Total Nacional;1 de enero de 2004;148.091
Hombres;75 años;Total Nacional;1 de enero de 2003;139.485
Hombres;75 años;Total Nacional;1 de enero de 2002;140.744
Hombres;75 años;Total Nacional;1 de enero de 2001;133.411
Hombres;75 años;Total Nacional;1 de enero de 2000;131.900
Hombres;75 años;Total Nacional;1 de enero de 1999;130.018
Hombres;75 años;Total Nacional;1 de enero de 1998;127.711
Hombres;75 años;Total Nacional;1 de enero de 1997;123.258
Hombres;75 años;Total Nacional;1 de enero de 1996;111.300
Hombres;75 años;Total Nacional;1 de enero de 1995;96.450
Hombres;75 años;Total Nacional;1 de enero de 1994;94.861
Hombres;75 años;Total Nacional;1 de enero de 1993;91.711
Hombres;75 años;Total Nacional;1 de enero de 1992;90.902
Hombres;75 años;Total Nacional;1 de enero de 1991;92.432
Hombres;75 años;Total Nacional;1 de enero de 1990;93.431
Hombres;75 años;Total Nacional;1 de enero de 1989;92.872
Hombres;75 años;Total Nacional;1 de enero de 1988;93.584
Hombres;75 años;Total Nacional;1 de enero de 1987;91.084
Hombres;75 años;Total Nacional;1 de enero de 1986;91.716
Hombres;75 años;Total Nacional;1 de enero de 1985;88.670
Hombres;75 años;Total Nacional;1 de enero de 1984;89.498
Hombres;75 años;Total Nacional;1 de enero de 1983;86.238
Hombres;75 años;Total Nacional;1 de enero de 1982;81.517
Hombres;75 años;Total Nacional;1 de enero de 1981;82.321
Hombres;75 años;Total Nacional;1 de enero de 1980;76.004
Hombres;76 años;Total Nacional;1 de enero de 2020;173.122
Hombres;76 años;Total Nacional;1 de enero de 2019;150.526
Hombres;76 años;Total Nacional;1 de enero de 2018;139.449
Hombres;76 años;Total Nacional;1 de enero de 2017;171.268
Hombres;76 años;Total Nacional;1 de enero de 2016;113.157
Hombres;76 años;Total Nacional;1 de enero de 2015;129.822
Hombres;76 años;Total Nacional;1 de enero de 2014;146.344
Hombres;76 años;Total Nacional;1 de enero de 2013;159.382
Hombres;76 años;Total Nacional;1 de enero de 2012;157.154
Hombres;76 años;Total Nacional;1 de enero de 2011;156.226
Hombres;76 años;Total Nacional;1 de enero de 2010;160.316
Hombres;76 años;Total Nacional;1 de enero de 2009;158.857
Hombres;76 años;Total Nacional;1 de enero de 2008;151.907
Hombres;76 años;Total Nacional;1 de enero de 2007;151.572
Hombres;76 años;Total Nacional;1 de enero de 2006;143.657
Hombres;76 años;Total Nacional;1 de enero de 2005;142.243
Hombres;76 años;Total Nacional;1 de enero de 2004;133.879
Hombres;76 años;Total Nacional;1 de enero de 2003;134.876
Hombres;76 años;Total Nacional;1 de enero de 2002;127.682
Hombres;76 años;Total Nacional;1 de enero de 2001;125.985
Hombres;76 años;Total Nacional;1 de enero de 2000;123.766
Hombres;76 años;Total Nacional;1 de enero de 1999;121.438
Hombres;76 años;Total Nacional;1 de enero de 1998;117.282
Hombres;76 años;Total Nacional;1 de enero de 1997;105.639
Hombres;76 años;Total Nacional;1 de enero de 1996;91.653
Hombres;76 años;Total Nacional;1 de enero de 1995;90.174
Hombres;76 años;Total Nacional;1 de enero de 1994;87.056
Hombres;76 años;Total Nacional;1 de enero de 1993;86.285
Hombres;76 años;Total Nacional;1 de enero de 1992;87.642
Hombres;76 años;Total Nacional;1 de enero de 1991;88.376
Hombres;76 años;Total Nacional;1 de enero de 1990;87.859
Hombres;76 años;Total Nacional;1 de enero de 1989;88.457
Hombres;76 años;Total Nacional;1 de enero de 1988;86.178
Hombres;76 años;Total Nacional;1 de enero de 1987;86.459
Hombres;76 años;Total Nacional;1 de enero de 1986;83.397
Hombres;76 años;Total Nacional;1 de enero de 1985;84.211
Hombres;76 años;Total Nacional;1 de enero de 1984;80.914
Hombres;76 años;Total Nacional;1 de enero de 1983;76.744
Hombres;76 años;Total Nacional;1 de enero de 1982;77.193
Hombres;76 años;Total Nacional;1 de enero de 1981;71.200
Hombres;76 años;Total Nacional;1 de enero de 1980;73.481
Hombres;77 años;Total Nacional;1 de enero de 2020;145.929
Hombres;77 años;Total Nacional;1 de enero de 2019;134.694
Hombres;77 años;Total Nacional;1 de enero de 2018;165.235
Hombres;77 años;Total Nacional;1 de enero de 2017;109.055
Hombres;77 años;Total Nacional;1 de enero de 2016;125.015
Hombres;77 años;Total Nacional;1 de enero de 2015;140.998
Hombres;77 años;Total Nacional;1 de enero de 2014;153.553
